window_id,timestamp,datetime,duration,flow_count,CPWE,CPRF,RFPSD,RFBSD,CFER
520,1743375074.686828,2025-03-30 23:51:14.686828,3.0435800552368164,3,0.9971803988942642,3.5046446858900544,1.8856180831641267,159.89649429830814,1.0
521,1743375078.692249,2025-03-30 23:51:18.692249,4.417392015457153,2,0.9971803988942642,3.622046661019323,3.0,147.0,1.0
522,1743375083.109683,2025-03-30 23:51:23.109683,3.8150479793548584,3,1.0,2.795945614416741,4.189935029992179,504.100739491181,2.0
523,1743375086.926999,2025-03-30 23:51:26.926999,3.413050889968872,3,1.0,3.1252586060221184,2.6246692913372702,170.48753620133056,1.0
524,1743375090.340096,2025-03-30 23:51:30.340096,5.194559097290039,2,0.9971803988942642,3.080145918129428,4.0,229.0,1.0
525,1743375095.535223,2025-03-30 23:51:35.535223,3.7027359008789062,3,1.0,2.880752760177888,2.6246692913372702,335.60691292045817,2.0
526,1743375099.238,2025-03-30 23:51:39.238000,3.4517250061035156,3,1.0,3.0902423129899756,4.189935029992178,324.589313166996,1.0
527,1743375102.689773,2025-03-30 23:51:42.689773,5.135002851486206,2,1.0,3.1158697400468194,4.0,229.0,1.0
528,1743375107.824831,2025-03-30 23:51:47.824831,3.698478937149048,3,1.0,2.8840685178780574,2.6246692913372702,335.60691292045817,2.0
529,1743375111.523348,2025-03-30 23:51:51.523348,3.4536960124969482,3,1.0,3.0884787277369252,4.189935029992178,324.589313166996,1.0
530,1743375114.977081,2025-03-30 23:51:54.977081,5.120983839035034,2,1.0,3.1243996276729002,4.0,229.0,1.0
531,1743375120.099195,2025-03-30 23:52:00.099195,4.258652925491333,3,1.0,2.504704387347091,5.792715732327589,649.2854191767713,2.0
532,1743375124.357973,2025-03-30 23:52:04.357973,3.101130962371826,3,1.0,3.439605355624362,1.247219128924647,106.48317550987417,1.0
533,1743375127.459132,2025-03-30 23:52:07.459132,5.056209087371826,3,1.0,2.1096173995864373,7.408703590297622,775.8373254462275,1.0
534,1743375132.515346,2025-03-30 23:52:12.515346,8.253797054290771,1,1.0,3.8770034917886265,0.0,0.0,0.0
535,1743375140.769179,2025-03-30 23:52:20.769179,8.174500942230225,1,1.0,3.9146120633108077,0.0,0.0,0.0
536,1743375148.94372,2025-03-30 23:52:28.943720,5.095024824142456,2,1.0,3.1403183600176003,4.0,229.0,1.0
537,1743375154.039238,2025-03-30 23:52:34.039238,5.276303052902222,2,1.0,3.032426272634061,4.0,229.0,1.0
538,1743375159.31581,2025-03-30 23:52:39.315810,5.207163095474243,2,1.0,3.0726903894956257,4.0,229.0,1.0
539,1743375164.522998,2025-03-30 23:52:44.522998,5.136672019958496,2,1.0,3.11485723398966,4.0,229.0,1.0
540,1743375169.659979,2025-03-30 23:52:49.659979,5.092933893203735,2,1.0,3.1416076343247252,4.0,229.0,1.0
541,1743375174.752971,2025-03-30 23:52:54.752971,5.320970058441162,2,1.0,3.0069705005420344,4.0,229.0,1.0
542,1743375180.074258,2025-03-30 23:53:00.074258,5.119379997253418,2,1.0,3.125378465475137,4.0,229.0,1.0
543,1743375185.196241,2025-03-30 23:53:05.196241,5.112150192260742,2,1.0,3.129798499312934,4.0,229.0,1.0
544,1743375190.308392,2025-03-30 23:53:10.308392,5.153975963592529,2,1.0,3.1043994215385036,4.0,229.0,0.0
545,1743375195.462405,2025-03-30 23:53:15.462405,5.530527114868164,2,1.0,2.8930334609491206,4.0,229.0,0.0
546,1743375200.993024,2025-03-30 23:53:20.993024,5.164374828338623,2,1.0,3.098148475242877,4.0,229.0,0.0
547,1743375206.157716,2025-03-30 23:53:26.157716,5.1413538455963135,2,1.0,3.112020779060823,4.0,229.0,1.0
548,1743375211.299233,2025-03-30 23:53:31.299233,5.162750959396362,2,1.0,3.0991229532153817,4.0,229.0,1.0
549,1743375216.462006,2025-03-30 23:53:36.462006,5.144503831863403,2,1.0,3.1101152847629625,4.0,229.0,0.0
550,1743375221.606537,2025-03-30 23:53:41.606537,5.252104997634888,2,1.0,3.0463975886249557,4.0,229.0,1.0
551,1743375226.858683,2025-03-30 23:53:46.858683,5.1119489669799805,2,1.0,3.1299216997959243,4.0,229.0,1.0
552,1743375231.971491,2025-03-30 23:53:51.971491,5.181273937225342,2,1.0,3.088043634413251,4.0,229.0,1.0
553,1743375237.152814,2025-03-30 23:53:57.152814,5.1208391189575195,2,1.0,3.1244879263571197,4.0,229.0,1.0
554,1743375242.273696,2025-03-30 23:54:02.273696,5.127786159515381,2,1.0,3.120254921377637,4.0,229.0,1.0
555,1743375247.401968,2025-03-30 23:54:07.401968,5.114377975463867,2,1.0,3.1284351834689774,4.0,229.0,1.0
556,1743375252.51638,2025-03-30 23:54:12.516380,5.116617918014526,2,1.0,3.1270656234985603,4.0,229.0,1.0
557,1743375257.633034,2025-03-30 23:54:17.633034,5.123064994812012,2,1.0,3.1231303948325397,4.0,229.0,1.0
558,1743375262.756137,2025-03-30 23:54:22.756137,5.118605136871338,2,1.0,3.125851588891995,4.0,229.0,1.0
559,1743375267.874868,2025-03-30 23:54:27.874868,5.119793176651001,2,1.0,3.1251262400537136,4.0,229.0,1.0
560,1743375272.994685,2025-03-30 23:54:32.994685,5.121581077575684,2,0.9971803988942642,3.1240352847393855,4.0,229.0,1.0
561,1743375278.116698,2025-03-30 23:54:38.116698,5.1809470653533936,2,0.9971803988942642,3.088238462615645,4.0,229.0,1.0
562,1743375283.297772,2025-03-30 23:54:43.297772,5.12375807762146,2,0.9971803988942642,3.1227079338272516,4.0,229.0,1.0
563,1743375288.421559,2025-03-30 23:54:48.421559,5.116550922393799,2,1.0,3.127106568992054,4.0,229.0,1.0
564,1743375293.53823,2025-03-30 23:54:53.538230,5.325129985809326,2,1.0,3.0046214914260503,4.0,229.0,1.0
565,1743375298.863396,2025-03-30 23:54:58.863396,4.987975120544434,2,1.0,3.207714475980308,3.0,147.0,1.0
566,1743375303.971504,2025-03-30 23:55:03.971504,5.057538032531738,2,1.0,3.163594598218099,4.0,229.0,1.0
567,1743375309.096196,2025-03-30 23:55:09.096196,5.065502166748047,2,1.0,3.1586207000423983,4.0,229.0,1.0
568,1743375314.218213,2025-03-30 23:55:14.218213,5.049686908721924,2,1.0,3.168513274033776,4.0,229.0,1.0
569,1743375319.349111,2025-03-30 23:55:19.349111,5.083439826965332,2,1.0,3.1474750453673694,4.0,229.0,1.0
570,1743375324.528975,2025-03-30 23:55:24.528975,5.104038953781128,2,1.0,3.134772313629586,4.0,229.0,1.0
571,1743375329.63346,2025-03-30 23:55:29.633460,5.185061931610107,2,1.0,3.085787635911911,4.0,229.0,1.0
572,1743375334.842876,2025-03-30 23:55:34.842876,5.353457927703857,2,1.0,2.9887224698639843,4.0,229.0,1.0
573,1743375340.218763,2025-03-30 23:55:40.218763,5.077359914779663,3,1.0,2.1008293376282263,6.599663291074443,708.1600572375335,2.0
574,1743375345.296167,2025-03-30 23:55:45.296167,5.0209221839904785,3,1.0,2.124443732802311,7.363574011458175,753.1427487535149,1.0
575,1743375350.317134,2025-03-30 23:55:50.317134,5.041018009185791,3,1.0,2.1159747192392024,7.363574011458175,753.1427487535149,1.0
576,1743375355.358164,2025-03-30 23:55:55.358164,5.034014940261841,3,1.0,2.118918357066268,7.363574011458175,753.1427487535149,1.0
577,1743375360.392191,2025-03-30 23:56:00.392191,5.025733947753906,3,1.0,2.1224097370760737,7.363574011458175,753.1427487535149,1.0
578,1743375365.417937,2025-03-30 23:56:05.417937,5.059113025665283,3,1.0,2.1084064761063486,7.363574011458175,753.1427487535149,1.0
579,1743375370.477062,2025-03-30 23:56:10.477062,5.078959941864014,3,1.0,2.1001675123966277,7.363574011458175,753.1427487535149,1.0
580,1743375375.556034,2025-03-30 23:56:15.556034,5.098759889602661,3,1.0,2.0920119593036777,7.363574011458175,753.1427487535149,1.0
581,1743375380.654817,2025-03-30 23:56:20.654817,5.068946838378906,3,0.9886994082884974,2.1043161443133145,5.734883511361751,593.5465908886644,1.0
582,1743375385.723792,2025-03-30 23:56:25.723792,5.117033958435059,3,1.0,2.084540918295733,6.79869268479038,656.8749246749085,1.0
583,1743375390.840931,2025-03-30 23:56:30.840931,5.040203094482422,3,1.0,2.1163168361893216,6.79869268479038,656.8749246749085,1.0
584,1743375395.881161,2025-03-30 23:56:35.881161,5.244678974151611,3,0.9971803988942642,2.033807353936687,5.2493385826745405,460.29145356200377,0.0
585,1743375401.125853,2025-03-30 23:56:41.125853,5.026283025741577,3,1.0,2.12217788215237,6.599663291074444,577.3479597839302,1.0
586,1743375406.152227,2025-03-30 23:56:46.152227,5.030017137527466,3,1.0,2.1206024502552547,6.599663291074444,577.3479597839302,0.0
587,1743375411.182754,2025-03-30 23:56:51.182754,5.040597915649414,3,1.0,2.116151068814702,6.599663291074444,577.3479597839302,1.0
588,1743375416.223731,2025-03-30 23:56:56.223731,5.049892902374268,3,1.0,2.112256016687325,6.599663291074444,577.3479597839302,1.0
589,1743375421.273747,2025-03-30 23:57:01.273747,5.126501083374023,3,1.0,2.080691390324717,6.599663291074444,577.3479597839302,0.0
590,1743375426.400654,2025-03-30 23:57:06.400654,5.2435808181762695,3,1.0,2.034233291435481,6.599663291074444,577.3479597839302,1.0
591,1743375431.644827,2025-03-30 23:57:11.644827,5.154200077056885,3,1.0,2.0695096246161775,6.599663291074444,577.3479597839302,0.0
592,1743375436.799049,2025-03-30 23:57:16.799049,5.095976114273071,3,1.0,2.093154761222471,6.599663291074444,577.3479597839302,1.0
593,1743375441.895047,2025-03-30 23:57:21.895047,5.070389986038208,3,1.0,2.103717208348535,6.599663291074444,577.3479597839302,1.0
594,1743375446.965901,2025-03-30 23:57:26.965901,5.161657094955444,3,1.0,2.0665198153304956,6.599663291074444,577.3479597839302,1.0
595,1743375452.127597,2025-03-30 23:57:32.127597,5.145011901855469,3,1.0,2.073205440558825,6.599663291074444,577.3479597839302,1.0
596,1743375457.272647,2025-03-30 23:57:37.272647,5.044880151748657,3,1.0,2.114354820296253,6.599663291074444,577.3479597839302,1.0
597,1743375462.317599,2025-03-30 23:57:42.317599,5.02334189414978,3,1.0,2.123420402479302,6.599663291074444,577.3479597839302,1.0
598,1743375467.341033,2025-03-30 23:57:47.341033,5.035349130630493,3,1.0,2.1183569182483,6.599663291074444,577.3479597839302,1.0
599,1743375472.376475,2025-03-30 23:57:52.376475,5.09319281578064,3,1.0,2.0942986163055313,5.2493385826745405,369.16602708748206,1.0
600,1743375477.469833,2025-03-30 23:57:57.469833,5.034923076629639,3,1.0,2.1185361731100962,6.79869268479038,694.9321309787501,1.0
601,1743375482.504766,2025-03-30 23:58:02.504766,5.4018590450286865,3,1.0,1.9746288412473785,8.055363982396381,818.1187091261403,1.0
602,1743375487.906638,2025-03-30 23:58:07.906638,5.044061183929443,3,1.0,2.1146981128323823,5.2493385826745405,369.16602708748206,1.0
603,1743375492.95071,2025-03-30 23:58:12.950710,5.176707983016968,3,1.0,2.060511564813082,8.055363982396381,818.1187091261403,1.0
604,1743375498.12744,2025-03-30 23:58:18.127440,5.17421293258667,3,1.0,2.0615051613916155,6.599663291074444,577.3479597839302,1.0
605,1743375503.301773,2025-03-30 23:58:23.301773,5.08060884475708,3,1.0,2.099485906629892,5.2493385826745405,369.16602708748206,1.0
606,1743375508.38239,2025-03-30 23:58:28.382390,5.119484901428223,3,1.0,2.083542948567131,5.734883511361751,634.951616704419,1.0
607,1743375513.502031,2025-03-30 23:58:33.502031,5.056968927383423,3,1.0,2.109300416877549,7.363574011458175,761.7471146428234,1.0
608,1743375518.559155,2025-03-30 23:58:38.559155,7.301846981048584,2,1.0,2.1912264173060385,14.0,1404.0,0.0
609,1743375525.920927,2025-03-30 23:58:45.920927,4.293365001678467,3,1.0,2.484453723943013,6.599663291074443,708.1600572375335,2.0
610,1743375530.214304,2025-03-30 23:58:50.214304,2.8104939460754395,3,0.9971803988942642,3.7952996417450215,1.699673171197595,286.5844843439133,1.0
611,1743375533.024942,2025-03-30 23:58:53.024942,3.2994141578674316,3,1.0,3.232897161828584,4.189935029992179,504.100739491181,2.0
612,1743375536.325374,2025-03-30 23:58:56.325374,3.8684592247009277,3,1.0,2.7573424061336227,2.6246692913372702,170.48753620133056,1.0
613,1743375540.19387,2025-03-30 23:59:00.193870,2.2921509742736816,3,1.0,4.65356199761084,1.247219128924647,173.2230418339957,2.0
614,1743375542.486055,2025-03-30 23:59:02.486055,4.084089994430542,4,1.0,1.9588206946736164,6.2048368229954285,701.2608287933955,2.0
615,1743375546.57019,2025-03-30 23:59:06.570190,2.9036099910736084,3,1.0,3.6735879472307063,1.247219128924647,276.4842772302894,1.0
616,1743375549.473837,2025-03-30 23:59:09.473837,3.197406053543091,3,0.9971803988942642,3.3360375529553976,4.189935029992179,504.100739491181,2.0
617,1743375552.67316,2025-03-30 23:59:12.673160,4.035776853561401,3,1.0,2.643026870341899,2.6246692913372702,170.48753620133056,1.0
618,1743375556.708989,2025-03-30 23:59:16.708989,2.163243055343628,3,0.9971803988942642,4.930868327679565,1.247219128924647,173.2230418339957,2.0
619,1743375558.872307,2025-03-30 23:59:18.872307,4.098177909851074,4,1.0,1.9520870435541233,6.2048368229954285,701.2608287933955,2.0
620,1743375562.970526,2025-03-30 23:59:22.970526,2.9521961212158203,3,1.0,3.6131294225377375,1.247219128924647,276.4842772302894,1.0
621,1743375565.922773,2025-03-30 23:59:25.922773,3.2203781604766846,3,1.0,3.3122404062906,4.189935029992179,504.100739491181,2.0
622,1743375569.146103,2025-03-30 23:59:29.146103,3.985236167907715,3,1.0,2.676545684434748,2.6246692913372702,170.48753620133056,1.0
623,1743375573.131396,2025-03-30 23:59:33.131396,2.1125328540802,3,1.0,5.049231137903864,1.247219128924647,173.2230418339957,2.0
624,1743375575.243977,2025-03-30 23:59:35.243977,4.068434953689575,4,1.0,1.9663580937296232,6.2048368229954285,701.2608287933955,2.0
625,1743375579.312451,2025-03-30 23:59:39.312451,3.039870023727417,3,1.0,3.508921955020778,1.247219128924647,276.4842772302894,1.0
626,1743375582.352465,2025-03-30 23:59:42.352465,3.0648319721221924,3,1.0,3.4803430542656173,1.247219128924647,173.2230418339957,2.0
627,1743375585.417351,2025-03-30 23:59:45.417351,4.046428918838501,4,1.0,1.9770519043978025,6.2048368229954285,701.2608287933955,1.0
628,1743375589.464001,2025-03-30 23:59:49.464001,2.0997650623321533,3,1.0,5.079933397319928,1.247219128924647,276.4842772302894,1.0
629,1743375591.564844,2025-03-30 23:59:51.564844,3.9773430824279785,3,1.0,2.6818573217362918,4.189935029992179,504.100739491181,2.0
630,1743375595.544439,2025-03-30 23:59:55.544439,3.1481869220733643,3,1.0,3.388193563691481,2.6246692913372702,170.48753620133056,1.0
631,1743375598.692662,2025-03-30 23:59:58.692662,2.9644579887390137,3,1.0,3.598184459751419,1.247219128924647,173.2230418339957,2.0
632,1743375601.657222,2025-03-31 00:00:01.657222,4.092172861099243,4,1.0,1.9549516287664916,6.2048368229954285,701.2608287933955,2.0
633,1743375605.749438,2025-03-31 00:00:05.749438,2.2093820571899414,3,1.0,4.827895941290181,1.247219128924647,276.4842772302894,1.0
634,1743375607.959314,2025-03-31 00:00:07.959314,3.869736909866333,3,1.0,2.756432004323289,4.189935029992179,504.100739491181,2.0
635,1743375611.830773,2025-03-31 00:00:11.830773,3.3083629608154297,3,1.0,3.224152486593429,2.6246692913372702,170.48753620133056,1.0
636,1743375615.139175,2025-03-31 00:00:15.139175,2.7948360443115234,3,1.0,3.816562580970391,1.247219128924647,173.2230418339957,2.0
637,1743375617.934045,2025-03-31 00:00:17.934045,4.0865068435668945,4,1.0,1.9576622054588868,6.2048368229954285,701.2608287933955,2.0
638,1743375622.020934,2025-03-31 00:00:22.020934,2.3958189487457275,3,1.0,4.452200644064085,1.247219128924647,276.4842772302894,1.0
639,1743375624.416791,2025-03-31 00:00:24.416791,3.6960179805755615,3,1.0,2.8859888460298024,4.189935029992179,504.100739491181,2.0
640,1743375628.115101,2025-03-31 00:00:28.115101,3.474677801132202,3,1.0,3.069828996285929,2.6246692913372702,170.48753620133056,1.0
641,1743375631.589816,2025-03-31 00:00:31.589816,2.700316905975342,3,1.0,3.9501536442123317,1.247219128924647,173.2230418339957,2.0
642,1743375634.290213,2025-03-31 00:00:34.290213,4.09512186050415,4,1.0,1.9535438193321846,6.2048368229954285,701.2608287933955,2.0
643,1743375638.385379,2025-03-31 00:00:38.385379,2.3541338443756104,3,1.0,4.5310366240012145,1.247219128924647,276.4842772302894,1.0
644,1743375640.747538,2025-03-31 00:00:40.747538,3.7420759201049805,3,1.0,2.8504677335267488,4.189935029992179,504.100739491181,2.0
645,1743375644.495986,2025-03-31 00:00:44.495986,3.4813849925994873,3,1.0,3.0639147032980283,2.6246692913372702,170.48753620133056,1.0
646,1743375647.977438,2025-03-31 00:00:47.977438,2.606243133544922,3,1.0,4.092736602113647,1.247219128924647,173.2230418339957,1.0
647,1743375650.583836,2025-03-31 00:00:50.583836,4.083613872528076,4,0.9971803988942642,1.9590490799874218,6.2048368229954285,701.2608287933955,2.0
648,1743375654.667494,2025-03-31 00:00:54.667494,2.587782859802246,3,1.0,4.121932652217116,1.247219128924647,276.4842772302894,1.0
649,1743375657.255853,2025-03-31 00:00:57.255853,3.5326011180877686,3,1.0,3.019493656402577,4.189935029992179,504.100739491181,1.0
650,1743375660.789717,2025-03-31 00:01:00.789717,3.6312029361724854,3,1.0,2.9375022145994407,2.6246692913372702,170.48753620133056,1.0
651,1743375664.421265,2025-03-31 00:01:04.421265,2.529778003692627,3,1.0,4.216443755577333,1.247219128924647,173.2230418339957,2.0
652,1743375666.95109,2025-03-31 00:01:06.951090,4.063745975494385,4,1.0,1.9686269880653011,6.2048368229954285,701.2608287933955,2.0
653,1743375671.015253,2025-03-31 00:01:11.015253,2.631934881210327,3,1.0,4.052785174442261,1.247219128924647,276.4842772302894,1.0
654,1743375673.647232,2025-03-31 00:01:13.647232,3.4645659923553467,3,1.0,3.0787887112564576,4.189935029992179,504.100739491181,2.0
655,1743375677.113759,2025-03-31 00:01:17.113759,3.7510900497436523,3,1.0,2.8436178617987644,2.6246692913372702,170.48753620133056,0.0
656,1743375680.864884,2025-03-31 00:01:20.864884,2.337210178375244,3,1.0,4.5638457188654735,2.0548046676563256,204.01524997465808,2.0
657,1743375683.202104,2025-03-31 00:01:23.202104,3.9347729682922363,3,1.0,2.7108722034593513,4.988876515698588,599.7606930175475,1.0
658,1743375687.274937,2025-03-31 00:01:27.274937,2.032741069793701,3,0.9971803988942642,5.247430095830752,1.8856180831641267,338.4684459279607,2.0
659,1743375689.307691,2025-03-31 00:01:29.307691,4.0997819900512695,4,1.0,1.951323270216121,6.2048368229954285,699.8490908760259,2.0
660,1743375693.407729,2025-03-31 00:01:33.407729,2.9461090564727783,3,1.0,3.6205946426970725,1.247219128924647,173.09984273694636,1.0
661,1743375696.354385,2025-03-31 00:01:36.354385,3.1703431606292725,3,1.0,3.3645148572968586,2.6246692913372702,335.60691292045817,2.0
662,1743375699.524885,2025-03-31 00:01:39.524885,3.932810068130493,3,1.0,2.7122252236648667,4.027681991198191,326.7333265320002,1.0
663,1743375703.528342,2025-03-31 00:01:43.528342,2.095896005630493,3,1.0,5.089311033568143,0.9428090415820634,221.61227402831278,2.0
664,1743375705.624692,2025-03-31 00:01:45.624692,4.070945978164673,4,1.0,1.9651452126629998,6.164414002968976,697.9131392945686,2.0
665,1743375709.69565,2025-03-31 00:01:49.695650,3.0434839725494385,3,0.9971803988942642,3.504755327405752,0.9428090415820634,219.6623671809888,1.0
666,1743375712.739203,2025-03-31 00:01:52.739203,3.0709400177001953,3,0.9971803988942642,3.4734207132625325,3.39934634239519,380.37291643274966,2.0
667,1743375715.810165,2025-03-31 00:01:55.810165,4.077115058898926,4,1.0,1.962171752435286,4.242640687119285,500.8380476760926,2.0
